company_id,company_name,linkedin_url,website,company_type,country,hq_city,hq_region,headcount_bucket,headcount_min,headcount_max,founded_year,revenue_bucket,last_funding_type,last_funding_amount,founders,industries_or_category,domain,source,source_url,hq_regions,hq_full_address,revenue_min,revenue_max,primary_industry,description,facebook_url,twitter_url,instagram_url,last_funding_date,num_founders,cb_rank,growth_score_tier,operating_status,min_project_size,hourly_rate,rating,review_count,priority_score,notes
c0307,Quadric,https://linkedin.com/company/quadric.io,https://quadric.ai,B2B SaaS,US,Burlingame,California,51-100,51,100,2016.0,,Series C,"$16,000,000","Daniel Firu , Nigel Drego , Veerbhan Kheterpal","Artificial Intelligence (AI) , Computer , Semiconductor , Software",quadric.ai,crunchbase,https://www.crunchbase.com/organization/quadric-io,"San Francisco Bay Area , West Coast , Western US",,,,,"Quadric develops semiconductor intellectual property and tools for on-device artificial intelligence computing. The company creates the Chimera general-purpose neural processing unit family that supports machine learning inference and traditional data processing in a unified architecture. It provides a software development kit and design resources that help chip designers integrate AI capabilities into custom silicon. Quadric engages with developers and hardware teams to support diverse AI workloads across edge devices, automotive systems, and industrial applications.",,,,"Jul 14, 2026",3.0,"6,725",Low,Active,,,,,3,
c0308,Dagster,https://linkedin.com/company/dagsterlabs,https://dagster.io,B2B SaaS,US,San Francisco,California,51-100,51,100,2018.0,,Series B,"$33,000,000",Nick Schrock,"Analytics , Artificial Intelligence (AI) , Big Data , Cloud Data Services , Data Integration , Data Management , Information Technology , Software",dagster.io,crunchbase,https://www.crunchbase.com/organization/dagster,"San Francisco Bay Area , West Coast , Western US",,,,,"Dagster Labs empowers organization to build a productive and scalable data platform. Dagster Labs is building Dagster, an open-source orchestration platform for the development, production, and observation of data assets.",,,,"May 24, 2023",1.0,"6,745",Low,Active,,,,,3,
c0309,Clockwork AI,https://www.linkedin.com/company/clockworkai,https://clockwork.ai,B2B SaaS,US,Boston,Massachusetts,11-50,11,50,2018.0,,Seed,"$2,999,991",Fady Hawatmeh,"Artificial Intelligence (AI) , Finance , FinTech , SaaS , Software",clockwork.ai,crunchbase,https://www.crunchbase.com/organization/clockwork-b844,"Greater Boston Area , East Coast , New England",,,,,"Clockwork AI delivers an AI-native, Excel‑free Financial Planning & Analysis (FP&A) platform. Their core feature, Mira, is described as an agentic FP&A analyst—an AI-driven assistant that understands your business data and provides insights instantly, without complex prompts or finance expertise.",https://www.facebook.com/clockworkai,,,"Oct 2, 2023",1.0,"6,782",Low,Active,,,,,3,
c0310,HockeyStack,https://www.linkedin.com/company/hockeystack,https://hockeystack.com,B2B SaaS,US,Middletown,Delaware,51-100,51,100,2021.0,,Venture - Series Unknown,,"Arda Bulut , Buğra Gündüz , Emir Atlı","Analytics , Business Intelligence , Data Visualization , SaaS , Sales Automation , Software",hockeystack.com,crunchbase,https://www.crunchbase.com/organization/hockeystack,"Greater Philadelphia Area , East Coast , Southern US",,,,,"HockeyStack allows marketing teams to drive pipeline efficiently and sales teams to close deals faster with modern attribution, unified buyer journeys, and account insights.",https://www.facebook.com/hockeystack,,,"Apr 15, 2026",3.0,"6,815",Low,Active,,,,,3,
c0311,Evinced,https://www.linkedin.com/company/evinced,https://www.evinced.com,B2B SaaS,US,Palo Alto,California,51-100,51,100,2018.0,,Series C,"$55,000,000","Gal Moav , Navin Thadani","Computer Vision , Information Technology , Quality Assurance , Software",evinced.com,crunchbase,https://www.crunchbase.com/organization/evinced,"San Francisco Bay Area , Silicon Valley , West Coast",,,,,"Evinced offers end-to-end accessibility automation services to provide enterprises with accessibility into web and mobile development. Its tools enable developers and accessibility professionals to automatically find, cluster, and track accessibility issues, reduce reliance on manual processes, minimize risk, and speed up their time to market.",https://www.facebook.com/evincedinc,,,"Dec 12, 2024",2.0,"6,819",Low,Active,,,,,3,
c0312,Meticulous,https://www.linkedin.com/company/alwaysmeticulous,https://www.meticulous.ai,B2B SaaS,UK,London,England,11-50,11,50,2021.0,,Series A,"$15,000,000","Darragh O'Sullivan , Gabriel Harper , Quentin Spencer-Harper","Apps , Artificial Intelligence (AI) , Computer , Developer Tools , Information Technology , Software , Wealth Management",meticulous.ai,crunchbase,https://www.crunchbase.com/organization/meticulous,"Europe, Middle East, and Africa (EMEA)",,,,,"Meticulous is a developer tools and software testing company that develops an AI-powered automated end-to-end testing platform for web applications. It enables engineering teams to generate, execute, and maintain comprehensive regression tests automatically by observing real user interactions during development. Its platform eliminates the need to manually write and maintain end-to-end tests, helping organizations ship software faster while improving application reliability. The platform records developer and user interactions with web applications, then uses AI to generate and continuously update a deterministic suite of visual, behavioral, and functional end-to-end tests. Meticulous automatically detects regressions, mocks backend network requests to eliminate flaky tests, and integrates with continuous integration (CI) workflows and popular frameworks such as React, Angular, Vue, Next.js, and Svelte. It also supports GitHub, GitLab, Vercel, and other development tools, allowing teams to review the impact of code changes directly within pull requests.",,,,"Jul 15, 2026",3.0,"6,953",High,Active,,,,,3,
c0313,Polimorphic,https://www.linkedin.com/company/polimorphic,https://www.polimorphic.com,B2B SaaS,US,New York,New York,11-50,11,50,2019.0,,Series A,"$18,636,198","Daniel Smith , Parth Shah","Artificial Intelligence (AI) , GovTech , Software",polimorphic.com,crunchbase,https://www.crunchbase.com/organization/polimorphic,"Greater New York Area , East Coast , Northeastern US",,,,,"Polimorphic is an AI-powered government technology platform that helps local and federal governments automate citizen services. It provides AI chat, voice agents, CRM, and workflow tools to handle public requests and service delivery. The platform improves efficiency by reducing manual work and enabling 24/7 digital access to government services.",,,,"Jun 9, 2025",2.0,"6,955",Low,Active,,,,,3,
c0314,Gray Matter Analytics,https://www.linkedin.com/company/3260446/admin,https://www.graymatteranalytics.com,B2B SaaS,US,Chicago,Illinois,11-50,11,50,2013.0,,Seed,"$5,000,000",Sheila Talton,"Analytics , Health Care , SaaS , Software",graymatteranalytics.com,crunchbase,https://www.crunchbase.com/organization/gray-matter-analytics,"Greater Chicago Area , Great Lakes , Midwestern US",,,,,"We transform healthcare organizations into data and insights-driven enterprises. We’ve simplified the analytics evolution for healthcare organizations, enabling them to manage business risk as a routine strategy to contain costs, boost revenue and maximize quality. Our CoreTechs® platform supports scalable Analytics as a Service solutions that transform providers and payers into insights-driven enterprises to help them succeed in a value-based care environment. Using predictive and prescriptive analytics, Gray Matter develops evidence-based insights and recommendations that enable healthcare organizations to be proactive in reducing costs, increasing returns and improving outcomes.",https://www.facebook.com/GrayMatterAnalytics,,,"Nov 3, 2022",1.0,"6,957",Low,Active,,,,,3,
c0315,Antaris,https://www.linkedin.com/company/antaris-space,https://antaris.space,B2B SaaS,US,Los Altos,California,11-50,11,50,2021.0,,Series A,"$28,000,000","Govindhasamy Karthik , Rupesh Gandupalli , Shankar Sivaprakasam , Thomas Barton","Aerospace , Information Technology , SaaS , Space Travel",antaris.space,crunchbase,https://www.crunchbase.com/organization/antaris,"San Francisco Bay Area , Silicon Valley , West Coast",,,,,"Antaris develops cloud-based software platforms that support the design, simulation, and operation of satellite missions. The company provides a unified system that enables organizations to model entire space missions digitally, from early concept through deployment and in-orbit operations. Its core offering, the Antaris Cloud Platform, allows users to design satellites, test configurations, and simulate real-world mission scenarios using digital twin technology before committing to hardware. This approach helps teams evaluate performance, validate decisions, and reduce risks associated with complex space missions.",,,,"Mar 31, 2026",4.0,"6,961",Low,Active,,,,,3,
c0316,Borderless AI,https://www.linkedin.com/company/hireborderless,https://hireborderless.com,B2B SaaS,CA,Toronto,Ontario,11-50,11,50,2022.0,,Seed,"$5,000,000","Sean Aggarwal , Willson Cross","Artificial Intelligence (AI) , Compliance , Employment , Human Resources , Payments , Software",hireborderless.com,crunchbase,https://www.crunchbase.com/organization/hireborderless,Great Lakes,,,,,"Borderless AI is a global payroll solution that leverages the power of generative AI to automate and speed up the process of on-boarding, managing, and paying international team members. Learn more at: hireborderless.ai",,,,"Jan 16, 2025",2.0,"6,967",Low,Active,,,,,3,
c0317,"Encycle Technologies, Inc.",https://www.linkedin.com/company/encycle-technologies-inc,https://encycle.com,B2B SaaS,US,San Marcos,California,11-50,11,50,2005.0,,Venture - Series Unknown,"$7,500,000","Mark Kerbel , Roman Kulyk","Artificial Intelligence (AI) , Business Intelligence , Energy Management , Heating, Ventilation, and Air Conditioning (HVAC) , Intelligent Systems , Machine Learning , Predictive Analytics , Retail Technology , Smart Building , Software",encycle.com,crunchbase,https://www.crunchbase.com/organization/encycle,"Greater San Diego Area , West Coast , Western US",,,,,"Deploying autonomous intelligence and analytics, Encycle improves commercial HVAC management, energy efficiency and building comfort to reduce operating costs and carbon footprint. As the only utility-endorsed HVAC optimization software, our patented machine learning solutions seamlessly integrate into maintenance workflows. Encycle enables multi-site commercial and industrial companies to maximize efficiency and reach sustainability goals by improving energy use and budgetary spend decisions.",,,,"May 12, 2021",2.0,"7,012",High,Active,,,,,3,
c0318,Runway Financial,https://www.linkedin.com/company/runway,https://runway.com/,B2B SaaS,US,San Francisco,California,11-50,11,50,2020.0,,Series A,"$27,500,000","Arya Asemanfar , Siqi Chen","Financial Services , FinTech , Real Time , SaaS , Software",runway.com,crunchbase,https://www.crunchbase.com/organization/runway-financial,"San Francisco Bay Area , West Coast , Western US",,,,,"Runway provides a strategic planning platform to reinvent how business financials are presented through modern design and engineering. The company's platform helps teams have a clear view of their business by offering an environment for creating financial models, evaluating performance, and aligning teams. It also integrates data from HR, accounting, and data warehouses to provide a single solution for understanding how a business really works, allowing teams to collaborate on strategic plans together.",,,,"Jul 17, 2023",2.0,"7,021",Low,Active,,,,,3,
