source,company_name,clutch_url,website,category,hq_city,hq_region,hq_country,team_size,min_project_size,hourly_rate,rating,review_count,tagline,scraped_at,linkedin_url,facebook_url,twitter_url,instagram_url,founded_year,hq_full_address
clutch,Salesforce,https://clutch.co/profile/salesforce-1,https://influcollabs.com/influencers,sales-consulting,London,England,UK,50 - 249,"$5,000+",$300+ / hr,5.0,1.0,"Salesforce offers services including Sales Team Augmentation, Sales Performance Enhancement, and Sales Consulting. Reviews consistently highlight their effective lead generation strategies and timely delivery, with clients particularly impressed by the quality and consistency of the leads generated.",2026-09-10T03:56:49,,,,,2015.0,"70 South Street London , England W1K 1JA"
clutch,Elite Gas Technologies,https://clutch.co/profile/elite-gas-technologies,https://elitegastechnologies.com/,sales-consulting,Stoke-on-Trent,England,UK,50 - 249,,,,,"Elite Gas Technologies is a Manufacturing Consulting company. They focus on Manufacturing Consulting and Sales Outsourcing and are based in Stoke-on-Trent, England. Read more",2026-09-10T03:56:49,,,,,2017.0,"Unit 1, Winghay Close, Longbridge Hayes Industrial Estate Stoke-on-Trent , England ST6 4DU"
clutch,Client PrompX,https://clutch.co/profile/client-prompx,https://client.prompx.com/,sales-consulting,London,England,UK,10 - 49,"$1,000+",,5.0,1.0,"PrompX partners with innovators in 30+ industries from SaaS and Fintech to Professional Services and IT/MSP, to engineer high-value conversations for founders and revenue leaders. Powered by human Read more See all 1 projects",2026-09-10T03:56:49,,,,,2024.0,"20 first way London , England HA9 0PE"
clutch,Kaptain Cabs,https://clutch.co/profile/kaptain-cabs,https://kaptaincabs.com/,sales-consulting,Liverpool,England,UK,50 - 249,"$1,000+",< $25 / hr,,,Customer Service Outsourcing company Kaptain Cabs provides Customer Service Outsourcing and Other Digital Marketing. They were founded in 2024. Read more,2026-09-10T03:56:49,,,,,2024.0,"Great Homer Street L5 3LD Liverpool , England L5 3LD"
clutch,Thaver,https://clutch.co/profile/thaver,https://thaver.co.uk/,sales-consulting,London,England,UK,10 - 49,"$5,000+",$100 - $149 / hr,,,"Thaver, a Business Consulting company, was launched in 2025. The company offers Business Consulting and Corporate Training & Coaching, and is small. Read more",2026-09-10T03:56:49,,,,,2025.0,"192 High road romford London , England RM6 6LU"
clutch,Opal Outsourcing,https://clutch.co/profile/opal-outsourcing,http://opaloutsourcing.co.uk/,sales-consulting,Dudley,England,UK,50 - 249,,,,,"Opal Outsourcing is a Customer Service Outsourcing company. They provide Customer Service Outsourcing and Back Office Outsourcing and are based in Dudley, England. Read more",2026-09-10T03:56:49,,,,,2015.0,"Unit 1 Castlegate Way Dudley , England DY1 4RH"
clutch,Tasker Base,https://clutch.co/profile/tasker-base,https://taskerbase.com,sales-consulting,Glasgow,Scotland,UK,10 - 49,,,,,"Tasker Base is a SMS Marketing company. Their small team of employees is located in Glasgow, Scotland. Their team specializes in SMS Marketing and Search Engine Optimization. Read more",2026-09-10T03:56:49,,,,,2026.0,"26 Walkinshaw Street Glasgow , Scotland G40 3PG"
clutch,Coenzio,https://clutch.co/profile/coenzio,https://www.coenzio.com,sales-consulting,Edgware,England,UK,10 - 49,"$1,000+",,,,"Coenzio is a Sales Outsourcing company. The team is in Edgware, England, and their services include Sales Outsourcing and Email Marketing. Read more",2026-09-10T03:56:49,,,,,2020.0,"14A Freetrade House, 2 Lowther Road, Stanmore, London Edgware , England HA7 1EP"
clutch,CION BPO,https://clutch.co/profile/cion-bpo,https://cion-bpo.com/,sales-consulting,Bedford,England,UK,10 - 49,"$1,000+",< $25 / hr,,,"CION BPO is a Recruitment Process Outsourcing company. The Cape Town, South Africa-based team offers Recruitment Process Outsourcing and Sales Outsourcing. Read more",2026-09-10T03:56:49,,,,,2025.0,"Westminster House, 122a Long Street, Cape Town Cape Town , South Africa 8000"
clutch,CoAgents UK,https://clutch.co/profile/coagents-uk,https://coagents.co.uk/,sales-consulting,London,England,UK,10 - 49,"$1,000+",,,,"CoAgents UK, a small AI Agents company, is based in London, England. Their services include AI Agents and Artificial Intelligence. Read more",2026-09-10T03:56:49,,,,,2025.0,"71 Shelton Street London , England WC2H 9JQ"
clutch,Buzz CX Global,https://clutch.co/profile/buzz-cx-global,https://www.buzzcx.global,sales-consulting,London,England,UK,50 - 249,"$25,000+",$25 - $49 / hr,,,"Buzz CX Global is a Sales Outsourcing company founded in 2023. The team focuses on Sales Outsourcing and Customer Service Outsourcing and is headquartered in London, England. Read more",2026-09-10T03:56:49,,,,,2023.0,"47-51 Great Suffolk Street London , England SE1 0BS"
clutch,Aktyvus Group Limited,https://clutch.co/profile/aktyvus-group,https://www.orbisleads.co.uk,sales-consulting,London,England,UK,10 - 49,,< $25 / hr,,,"Aktyvus Group Limited is a Sales Outsourcing company. Founded in 2024, the agency provides Sales Outsourcing and Marketing Strategy. Read more",2026-09-10T03:56:49,,,,,2024.0,
clutch,Crownline Global,https://clutch.co/profile/crownline-global,https://www.crownlineglobal.co.uk/,sales-consulting,London,England,UK,50 - 249,"$1,000+",< $25 / hr,,,"Crownline Global is a Back Office Outsourcing company based in London, England. Established in 2026, the team focuses on Back Office Outsourcing and Call Center Services. Read more",2026-09-10T03:56:49,,,,,2026.0,"Suite 10816 5 Brayford Square London , England E1 0SG"
clutch,Talent Embassy Limited,https://clutch.co/profile/talent-embassy,http://www.talent-embassy.co.uk,sales-consulting,Peterborough,England,UK,10 - 49,,< $25 / hr,,,"Talent Embassy Limited is a Content Writing Services company. Founded in 2025, the team offers Content Writing Services and IT strategy consulting. The firm is headquartered in Peterborough, Read more",2026-09-10T03:56:49,,,,,2025.0,"4 Blenheim Court, Peppercorn Close Peterborough , England PE1 2DU"
clutch,ClosuraGrowth,https://clutch.co/profile/closuragrowth,https://closura.online/,sales-consulting,London,England,UK,10 - 49,"$5,000+",,,,"ClosuraGrowth is a Sales Outsourcing company launched in 2025. The team offers Sales Outsourcing and CRM consulting and SI and is headquartered in London, England. Read more",2026-09-10T03:56:49,,,,,2025.0,"10 Downing Street London , England SW1A 2AA"
clutch,Confero,https://clutch.co/profile/confero,http://www.confero.co.uk,sales-consulting,Wembley,England,UK,10 - 49,"$1,000+",< $25 / hr,,,"Confero, a call center, is located in Wembley, England and London, England. Their services include Call Center Services and Customer Service Outsourcing. Read more",2026-09-10T03:56:49,,,,,2001.0,"No. 1 Olympic Way Wembley , England HA9 0NP London , England 333 Edgware Road Colindale NW9 6TD"
clutch,CAYK Marketing Inc.,https://clutch.co/profile/cayk-marketing,https://www.cayk.ca/?utm_source=clutch.co&utm_medium=referral&utm_campaign=ca-agencies-digital-marketing,digital-marketing,Calgary,Canada,CA,10 - 49,"$1,000+",$100 - $149 / hr,4.9,38.0,"CAYK Marketing Inc. is a comprehensive digital marketing agency specializing in SEO, content creation, brand development, and advertising strategies. The company receives overwhelmingly positive feedback, with an emphasis on their exceptional project management and responsiveness. Clients appreciate",2026-09-10T11:28:00,https://www.linkedin.com/company/caykmarketing,https://www.facebook.com/caykmarketing/,https://twitter.com/caykinc/,https://www.instagram.com/cayk.marketing/,2000.0,"438 11 Avenue Southeast Calgary , Canada T2G 0Y4"
clutch,1 At Bat Media,https://clutch.co/profile/1-bat-media,https://www.1atbatmedia.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=ca-agencies-digital-marketing,digital-marketing,Toronto,Canada,CA,10 - 49,"$5,000+",$100 - $149 / hr,5.0,16.0,"1 At Bat Media is a digital marketing agency specializing in comprehensive e-commerce solutions, including social media marketing, email marketing, and web development. Reviews highlight their exceptional project management, responsiveness, and the ability to integrate seamlessly with client teams. ",2026-09-10T11:28:00,https://www.linkedin.com/company/1atbatmedia/,https://www.facebook.com/1atbatmedia/,,https://www.instagram.com/1atbatmedia/,2018.0,"40 King St W, 41st Floor Toronto , Canada M5H 3Y2"
clutch,BrandLume Inc.,https://clutch.co/profile/brandlume,https://brandlume.com/?utmsource=clutch.co&utm_medium=referral&utm_campaign=ca-agencies-digital-marketing,digital-marketing,Toronto,Canada,CA,50 - 249,"$1,000+",$50 - $99 / hr,5.0,83.0,"BrandLume Inc. is a multifaceted digital marketing agency specializing in website development, SEO, and branding services. Across their reviews, 100% of clients praised their professionalism, communication, and ability to deliver on time, often exceeding expectations. Clients consistently emphasized",2026-09-10T11:28:00,https://www.linkedin.com/company/brandlume-inc/about/,https://www.facebook.com/BrandLume.Inc,https://twitter.com/brandlume,https://www.instagram.com/brandlume.inc/,2011.0,"91 Oxford Street, Toronto , Canada M5T 1P2"
clutch,Konstruct Digital,https://clutch.co/profile/konstruct-digital,https://www.konstructdigital.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=ca-agencies-digital-marketing,digital-marketing,Calgary,Canada,CA,10 - 49,"$5,000+",$150 - $199 / hr,4.9,70.0,"Konstruct Digital is a digital marketing agency specializing in SEO, website development, and digital advertising strategies. They consistently receive positive feedback, with clients praising their strategic insight, responsiveness, and effective project management. Approximately 90% of reviewers h",2026-09-10T11:28:00,https://www.linkedin.com/company/konstruct-digital,https://www.facebook.com/konstructdigital/,https://twitter.com/KonstructDigi,https://www.instagram.com/konstructdigital/,2012.0,"#302 1235 26 Ave SE Calgary , Canada T2G 1R7"
clutch,Search Engine People,https://clutch.co/profile/search-engine-people,https://www.searchenginepeople.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=ca-agencies-digital-marketing,digital-marketing,Toronto,Canada,CA,50 - 249,"$1,000+",$150 - $199 / hr,4.9,56.0,"Search Engine People is a digital marketing agency specializing in SEO, Google Ads, and website optimization services. The company consistently receives positive feedback, impressing clients with its expertise, professionalism, and effective communication, which results in measurable success such as",2026-09-10T11:28:00,https://www.linkedin.com/company/search-engine-people/,https://www.facebook.com/searchenginepeople/,https://twitter.com/senginepeople,https://www.instagram.com/searchenginepeople/,2001.0,"2 Bloor Street East, Suite 3500 Toronto , Canada M4W 1A8"
clutch,Social Media 55,https://clutch.co/profile/social-media-55,https://www.socialmedia55.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,digital-marketing,Montreal,Canada,CA,10 - 49,"$1,000+",$100 - $149 / hr,5.0,80.0,"Social Media 55 is a digital marketing agency specializing in social media management, SEO, and digital marketing strategies. Across numerous reviews, 100% of clients praised their exceptional service, timely project delivery, and strategic, results-oriented approach. Many highlighted their professi",2026-09-10T11:28:00,https://www.linkedin.com/company/socialmedia55,https://www.facebook.com/socialmedia55mtl,https://twitter.com/sm55inc,https://instagram.com/socialmedia55,2014.0,"1200 Avenue McGill College #1100 Montreal , Canada H3B 4G7"
clutch,Let's Get Optimized,https://clutch.co/profile/lets-get-optimized,https://letsgetoptimized.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=ca-agencies-digital-marketing,digital-marketing,Toronto,Canada,CA,10 - 49,"$1,000+",$100 - $149 / hr,5.0,32.0,"Let's Get Optimized is an SEO agency renowned for its data-driven, personalized approach to search engine optimization, digital marketing, and social media marketing. With a 100% positive feedback rate, clients consistently praise the company's exceptional project management, effective communication",2026-09-10T11:28:00,https://www.linkedin.com/company/canadaseo/,https://www.facebook.com/SMBSEOCanada,https://twitter.com/SMBSEOCanada,https://www.instagram.com/letsgetoptimized/,2007.0,"80 Bloor St W #411 Toronto , Canada M5S 2V1"
clutch,dNOVO - Digital Marketing & SEO Agency,https://clutch.co/profile/dnovo-digital-marketing-seo-agency,https://dnovogroup.com/,digital-marketing,Toronto,Canada,CA,10 - 49,"$5,000+",$150 - $199 / hr,5.0,66.0,"dNOVO - Digital Marketing & SEO Agency is a comprehensive digital marketing firm offering services such as SEO, Google Ads, and web optimization. Feedback from reviews is overwhelmingly positive, with approximately 90% of reviewers highlighting the agency's adaptability and customer-oriented approac",2026-09-10T11:28:00,https://www.linkedin.com/company/dnovo-group-digital-marketing-seo-agency/,https://www.facebook.com/dNOVOGroup,https://x.com/dnovogroupseo,https://www.instagram.com/dnovogroup/,2011.0,"82 Scollard Street Suite B Toronto , Canada M5R 1G2"
clutch,Webtmize,https://clutch.co/profile/webtmize,https://www.webtmize.com/?utm_source=clutch&utm_medium=referral&utm_campaign=directory,digital-marketing,Montréal,Canada,CA,10 - 49,"$1,000+",$100 - $149 / hr,4.7,12.0,"Webtmize is a digital marketing agency specializing in performance marketing, social media, SEO, and PPC services. The company consistently receives positive feedback, with approximately 90% of reviewers highlighting their professionalism, responsiveness, and strategic approach. Clients commend Webt",2026-09-10T11:28:00,https://www.linkedin.com/company/webtmize/,https://www.facebook.com/webtmize,https://twitter.com/Webtmize,,2015.0,"280 Rue Saint Zotique O Montréal , Canada H2V 1A3"
clutch,Out Origin,https://clutch.co/profile/out-origin-0,https://outorigin.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,digital-marketing,Edmonton,Canada,CA,10 - 49,"$1,000+",$50 - $99 / hr,4.8,51.0,"Out Origin is a comprehensive digital marketing and web development company specializing in local SEO, PPC campaign management, and custom web solutions. The company has received predominantly positive feedback, with approximately 89% of reviews highlighting their expertise and commitment to achievi",2026-09-10T11:28:00,https://www.linkedin.com/company/outorigin,https://www.facebook.com/Outorigin/,https://twitter.com/outorigin,https://www.instagram.com/out_origin/,2014.0,"9655 49 Avenue Northwest Edmonton , Canada T6E 5Z5"
clutch,Longhouse Branding & Marketing,https://clutch.co/profile/longhouse-branding-marketing,https://www.longhouse.co,digital-marketing,Langley,Canada,CA,10 - 49,"$1,000+",$100 - $149 / hr,4.9,37.0,"Longhouse Branding & Marketing is a full-service digital marketing and branding agency that specializes in website development, SEO optimization, and digital marketing strategies. The company consistently receives high praise for its professionalism, effective communication, and timely project deliv",2026-09-10T11:28:00,https://www.linkedin.com/company/longhouseteam/,https://www.facebook.com/longhouseconsulting/,https://twitter.com/longhousecanada,https://www.instagram.com/longhouseteam/,2018.0,"20226 Fraser Highway Langley , Canada V3A 4E6"
